1,0,20283
2,0,23774
3,0,17649
4,0,17957
5,0,22,544
6,0,26457
7,0,18483
8,0,25532
9,0,21827
10,0,18904
11,0,23907
12,0,22017
13,0,21904
14,0,23935
15,0,22474
16,0,22750
17,0,24780
18,0,24902
19,0,16304
20,0,19790
21,0,14709
22,0,14033
23,0,16675
24,0,23996
25,0,22950
26,0,24153
27,0,21245
28,0,18573
29,0,18948
30,0,23182
31,0,24709
32,0,22036
33,0,21386
